C/A,Unit,Scp,Station,Linename,Division,Date,Time,Desc,Entries,Exits,On_N_Line,Dayofweek,NewCol
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-28,04:00:00,REGULAR,8424080,3695602,True,1,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-28,08:00:00,REGULAR,8424109,3695651,True,1,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-28,12:00:00,REGULAR,8424326,3695877,True,1,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-28,16:00:00,REGULAR,8424510,3695923,True,1,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-28,20:00:00,REGULAR,8425158,3695984,True,1,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-29,00:00:00,REGULAR,8425342,3696019,True,2,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-29,04:00:00,REGULAR,8425378,3696023,True,2,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-29,08:00:00,REGULAR,8425404,3696093,True,2,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-29,12:00:00,REGULAR,8425634,3696313,True,2,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-29,16:00:00,REGULAR,8425833,3696370,True,2,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-29,20:00:00,REGULAR,8426466,3696425,True,2,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-30,00:00:00,REGULAR,8426653,3696452,True,3,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-30,04:00:00,REGULAR,8426692,3696456,True,3,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-30,08:00:00,REGULAR,8426718,3696501,True,3,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-30,12:00:00,REGULAR,8426923,3696706,True,3,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-30,16:00:00,REGULAR,8427145,3696765,True,3,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-30,20:00:00,REGULAR,8427738,3696822,True,3,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-31,00:00:00,REGULAR,8427953,3696841,True,4,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-31,04:00:00,REGULAR,8427996,3696847,True,4,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-31,08:00:00,REGULAR,8428011,3696896,True,4,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-31,12:00:00,REGULAR,8428185,3697038,True,4,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-31,16:00:00,REGULAR,8428492,3697094,True,4,Busy
A015,R081,00-00-03,Station4,NQRW,BMT,2018-08-31,20:00:00,REGULAR,8428907,3697172,True,4,Busy
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,6892410,8836870,True,5,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,6892509,8836884,True,5,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,6892532,8836930,True,5,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,6892709,8837082,True,5,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,6892925,8837240,True,5,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,6893226,8837396,True,5,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,6893467,8837480,True,6,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,6893522,8837492,True,6,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,6893535,8837514,True,6,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,6893679,8837644,True,6,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,6893883,8837820,True,6,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,6894158,8837945,True,6,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,6894324,8837985,True,0,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,6894362,8837989,True,0,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,6894404,8838151,True,0,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,6894564,8838594,True,0,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,6894722,8838722,True,0,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,6895244,8838880,True,0,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,6895382,8838933,True,1,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,6895427,8838939,True,1,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,6895452,8839077,True,1,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,6895622,8839591,True,1,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,6895763,8839751,True,1,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,6896305,8839950,True,1,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,6896465,8839991,True,2,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,6896519,8839994,True,2,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,6896545,8840137,True,2,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,6896713,8840644,True,2,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,6896880,8840808,True,2,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,6897416,8840975,True,2,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,6897617,8841036,True,3,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,6897668,8841053,True,3,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,6897691,8841197,True,3,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,6897817,8841626,True,3,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,6897999,8841780,True,3,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,6898509,8841953,True,3,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,6898695,8842016,True,4,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,6898763,8842032,True,4,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,6898787,8842154,True,4,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,6898920,8842550,True,4,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,6899138,8842707,True,4,
A015,R081,00-03-00,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,6899451,8842916,True,4,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,5823133,20104484,True,5,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,5823220,20104512,True,5,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,5823244,20104649,True,5,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,5823367,20104948,True,5,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,5823531,20105313,True,5,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,5823799,20105609,True,5,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,5824002,20105773,True,6,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,5824071,20105802,True,6,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,5824087,20105901,True,6,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,5824185,20106276,True,6,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,5824364,20106618,True,6,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,5824583,20106886,True,6,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,5824728,20106980,True,0,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,5824757,20106992,True,0,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,5824794,20107389,True,0,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,5824897,20108398,True,0,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,5825018,20108757,True,0,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,5825465,20109049,True,0,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,5825578,20109150,True,1,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,5825628,20109179,True,1,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,5825652,20109574,True,1,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,5825783,20110698,True,1,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,5825921,20111064,True,1,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,5826403,20111416,True,1,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,5826551,20111536,True,2,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,5826607,20111552,True,2,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,5826635,20111973,True,2,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,5826782,20113107,True,2,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,5826931,20113503,True,2,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,5827401,20113877,True,2,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,5827560,20114011,True,3,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,5827625,20114033,True,3,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,5827639,20114452,True,3,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,5827772,20115555,True,3,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,5827888,20115967,True,3,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,5828298,20116355,True,3,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,5828430,20116463,True,4,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,5828499,20116497,True,4,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,5828520,20116842,True,4,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,5828645,20117681,True,4,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,5828875,20118032,True,4,
A015,R081,00-03-01,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,5829124,20118442,True,4,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,3403131,4171257,True,5,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,3403206,4171272,True,5,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,3403235,4171367,True,5,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,3403442,4171627,True,5,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,3403699,4171914,True,5,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,3404082,4172124,True,5,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,3404431,4172258,True,6,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,3404503,4172289,True,6,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,3404519,4172373,True,6,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,3404673,4172615,True,6,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,3404863,4172880,True,6,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,3405177,4173056,True,6,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,3405397,4173120,True,0,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,3405440,4173131,True,0,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,3405462,4173394,True,0,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,3405705,4173981,True,0,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,3405912,4174185,True,0,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,3406480,4174342,True,0,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,3406695,4174408,True,1,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,3406740,4174424,True,1,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,3406758,4174732,True,1,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,3406989,4175370,True,1,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,3407226,4175640,True,1,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,3407776,4175879,True,1,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,3408100,4175968,True,2,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,3408139,4175977,True,2,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,3408175,4176259,True,2,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,3408427,4176927,True,2,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,3408656,4177193,True,2,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,3409280,4177429,True,2,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,3409717,4177531,True,3,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,3409775,4177538,True,3,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,3409807,4177830,True,3,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-30,08:44:34,REGULAR,3409852,4177996,True,3,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,3410042,4178445,True,3,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,3410292,4178712,True,3,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,3410839,4178956,True,3,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,3411148,4179031,True,4,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,3411204,4179047,True,4,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,3411218,4179294,True,4,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,3411438,4179774,True,4,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,3411805,4179998,True,4,
A016,R081,03-00-00,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,3412185,4180267,True,4,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,5151605,1874668,True,5,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,5151703,1874674,True,5,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,5151735,1874730,True,5,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,5151978,1874824,True,5,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,5152233,1874934,True,5,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,5152621,1875015,True,5,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,5152988,1875042,True,6,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,5153109,1875053,True,6,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,5153137,1875075,True,6,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,5153309,1875170,True,6,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,5153529,1875287,True,6,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,5153878,1875349,True,6,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,5154139,1875366,True,0,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,5154189,1875374,True,0,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,5154224,1875487,True,0,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,5154502,1875722,True,0,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,5154774,1875796,True,0,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,5155371,1875849,True,0,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,5155618,1875874,True,1,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,5155661,1875880,True,1,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,5155708,1876001,True,1,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,5155969,1876224,True,1,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,5156255,1876307,True,1,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,5156804,1876387,True,1,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,5157113,1876408,True,2,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,5157169,1876412,True,2,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,5157200,1876519,True,2,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,5157462,1876769,True,2,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,5157734,1876869,True,2,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,5158337,1876935,True,2,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,5158648,1876972,True,3,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,5158681,1876977,True,3,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,5158705,1877078,True,3,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-30,08:44:34,REGULAR,5158739,1877178,True,3,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,5158967,1877356,True,3,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,5159253,1877458,True,3,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,5159834,1877543,True,3,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,5160169,1877589,True,4,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,5160225,1877598,True,4,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,5160257,1877688,True,4,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,5160495,1877902,True,4,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,5160916,1877971,True,4,
A016,R081,03-00-01,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,5161392,1878059,True,4,
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-25,00:00:00,REGULAR,14177176,4295417,True,5,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-25,04:00:00,REGULAR,14177310,4295425,True,5,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-25,08:00:00,REGULAR,14177358,4295484,True,5,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-25,12:00:00,REGULAR,14177697,4295561,True,5,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-25,16:00:00,REGULAR,14178119,4295648,True,5,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-25,20:00:00,REGULAR,14178684,4295686,True,5,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-26,00:00:00,REGULAR,14179243,4295724,True,6,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-26,04:00:00,REGULAR,14179421,4295737,True,6,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-26,08:00:00,REGULAR,14179468,4295776,True,6,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-26,12:00:00,REGULAR,14179743,4295885,True,6,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-26,16:00:00,REGULAR,14180181,4295970,True,6,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-26,20:00:00,REGULAR,14180639,4296027,True,6,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-27,00:00:00,REGULAR,14180954,4296047,True,0,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-27,04:00:00,REGULAR,14181025,4296058,True,0,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-27,08:00:00,REGULAR,14181104,4296162,True,0,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-27,12:00:00,REGULAR,14181577,4296339,True,0,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-27,16:00:00,REGULAR,14181992,4296414,True,0,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-27,20:00:00,REGULAR,14182778,4296443,True,0,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-28,00:00:00,REGULAR,14183149,4296468,True,1,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-28,04:00:00,REGULAR,14183225,4296477,True,1,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-28,08:00:00,REGULAR,14183311,4296576,True,1,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-28,12:00:00,REGULAR,14183722,4296788,True,1,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-28,16:00:00,REGULAR,14184235,4296852,True,1,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-28,20:00:00,REGULAR,14185037,4296892,True,1,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-29,00:00:00,REGULAR,14185486,4296919,True,2,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-29,04:00:00,REGULAR,14185548,4296924,True,2,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-29,08:00:00,REGULAR,14185631,4297038,True,2,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-29,12:00:00,REGULAR,14186093,4297280,True,2,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-29,16:00:00,REGULAR,14186589,4297370,True,2,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-29,20:00:00,REGULAR,14187488,4297412,True,2,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-30,00:00:00,REGULAR,14187827,4297423,True,3,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-30,04:00:00,REGULAR,14187862,4297433,True,3,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-30,08:00:00,REGULAR,14187935,4297549,True,3,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-30,08:44:34,REGULAR,14188035,4297600,True,3,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-30,12:00:00,REGULAR,14188450,4297733,True,3,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-30,16:00:00,REGULAR,14188928,4297817,True,3,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-30,20:00:00,REGULAR,14189743,4297869,True,3,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-31,00:00:00,REGULAR,14190255,4297889,True,4,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-31,04:00:00,REGULAR,14190359,4297898,True,4,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-31,08:00:00,REGULAR,14190417,4298014,True,4,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-31,12:00:00,REGULAR,14190833,4298196,True,4,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-31,16:00:00,REGULAR,14191438,4298257,True,4,Busy
A016,R081,03-00-02,Station4,NQRW,BMT,2018-08-31,20:00:00,REGULAR,14192102,4298305,True,4,Busy
A016,R081,03-06-00,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,1272069,478767,True,5,
A016,R081,03-06-00,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,1272075,478767,True,5,
