C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/28/2018,04:00:00,REGULAR,0014183225,0004296477                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/28/2018,08:00:00,REGULAR,0014183311,0004296576                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/28/2018,12:00:00,REGULAR,0014183722,0004296788                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/28/2018,16:00:00,REGULAR,0014184235,0004296852                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/28/2018,20:00:00,REGULAR,0014185037,0004296892                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/29/2018,00:00:00,REGULAR,0014185486,0004296919                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/29/2018,04:00:00,REGULAR,0014185548,0004296924                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/29/2018,08:00:00,REGULAR,0014185631,0004297038                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/29/2018,12:00:00,REGULAR,0014186093,0004297280                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/29/2018,16:00:00,REGULAR,0014186589,0004297370                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/29/2018,20:00:00,REGULAR,0014187488,0004297412                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/30/2018,00:00:00,REGULAR,0014187827,0004297423                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/30/2018,04:00:00,REGULAR,0014187862,0004297433                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/30/2018,08:00:00,REGULAR,0014187935,0004297549                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/30/2018,08:44:34,REGULAR,0014188035,0004297600                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/30/2018,12:00:00,REGULAR,0014188450,0004297733                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/30/2018,16:00:00,REGULAR,0014188928,0004297817                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/30/2018,20:00:00,REGULAR,0014189743,0004297869                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/31/2018,00:00:00,REGULAR,0014190255,0004297889                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/31/2018,04:00:00,REGULAR,0014190359,0004297898                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/31/2018,08:00:00,REGULAR,0014190417,0004298014                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/31/2018,12:00:00,REGULAR,0014190833,0004298196                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/31/2018,16:00:00,REGULAR,0014191438,0004298257                                               
A016,R081,03-00-02,49 ST,NQRW,BMT,08/31/2018,20:00:00,REGULAR,0014192102,0004298305                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/25/2018,00:00:00,REGULAR,0001272069,0000478767                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/25/2018,04:00:00,REGULAR,0001272075,0000478767                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/25/2018,08:00:00,REGULAR,0001272091,0000478776                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/25/2018,12:00:00,REGULAR,0001272145,0000478794                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/25/2018,16:00:00,REGULAR,0001272176,0000478815                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/25/2018,20:00:00,REGULAR,0001272214,0000478828                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/26/2018,00:00:00,REGULAR,0001272262,0000478837                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/26/2018,04:00:00,REGULAR,0001272274,0000478840                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/26/2018,08:00:00,REGULAR,0001272278,0000478842                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/26/2018,12:00:00,REGULAR,0001272303,0000478859                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/26/2018,16:00:00,REGULAR,0001272333,0000478877                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/26/2018,20:00:00,REGULAR,0001272383,0000478888                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/27/2018,00:00:00,REGULAR,0001272400,0000478894                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/27/2018,04:00:00,REGULAR,0001272404,0000478898                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/27/2018,08:00:00,REGULAR,0001272406,0000478909                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/27/2018,12:00:00,REGULAR,0001272447,0000478938                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/27/2018,16:00:00,REGULAR,0001272478,0000478947                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/27/2018,20:00:00,REGULAR,0001272528,0000478952                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/28/2018,00:00:00,REGULAR,0001272545,0000478954                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/28/2018,04:00:00,REGULAR,0001272546,0000478954                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/28/2018,08:00:00,REGULAR,0001272548,0000478966                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/28/2018,12:00:00,REGULAR,0001272601,0000478998                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/28/2018,16:00:00,REGULAR,0001272625,0000479008                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/28/2018,20:00:00,REGULAR,0001272669,0000479016                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/29/2018,00:00:00,REGULAR,0001272719,0000479023                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/29/2018,04:00:00,REGULAR,0001272724,0000479023                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/29/2018,08:00:00,REGULAR,0001272728,0000479034                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/29/2018,12:00:00,REGULAR,0001272767,0000479077                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/29/2018,16:00:00,REGULAR,0001272799,0000479103                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/29/2018,20:00:00,REGULAR,0001272864,0000479114                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/30/2018,00:00:00,REGULAR,0001272894,0000479126                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/30/2018,04:00:00,REGULAR,0001272896,0000479126                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/30/2018,08:00:00,REGULAR,0001272899,0000479135                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/30/2018,08:44:34,REGULAR,0001272906,0000479143                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/30/2018,12:00:00,REGULAR,0001272954,0000479176                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/30/2018,16:00:00,REGULAR,0001272996,0000479184                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/30/2018,20:00:00,REGULAR,0001273049,0000479199                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/31/2018,00:00:00,REGULAR,0001273091,0000479214                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/31/2018,04:00:00,REGULAR,0001273093,0000479214                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/31/2018,08:00:00,REGULAR,0001273100,0000479219                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/31/2018,12:00:00,REGULAR,0001273145,0000479256                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/31/2018,16:00:00,REGULAR,0001273184,0000479266                                               
A016,R081,03-06-00,49 ST,NQRW,BMT,08/31/2018,20:00:00,REGULAR,0001273243,0000479277                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/25/2018,00:00:00,REGULAR,0067140890,0000047958                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/25/2018,04:00:00,REGULAR,0067140890,0000047961                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/25/2018,08:00:00,REGULAR,0067140908,0000047971                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/25/2018,12:00:00,REGULAR,0067140941,0000048004                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/25/2018,16:00:00,REGULAR,0067140956,0000048036                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/25/2018,20:00:00,REGULAR,0067140977,0000048056                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/26/2018,00:00:00,REGULAR,0067141002,0000048068                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/26/2018,04:00:00,REGULAR,0067141009,0000048071                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/26/2018,08:00:00,REGULAR,0067141011,0000048075                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/26/2018,12:00:00,REGULAR,0067141029,0000048112                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/26/2018,16:00:00,REGULAR,0067141048,0000048138                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/26/2018,20:00:00,REGULAR,0067141076,0000048145                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/27/2018,00:00:00,REGULAR,0067141083,0000048150                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/27/2018,04:00:00,REGULAR,0067141085,0000048150                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/27/2018,08:00:00,REGULAR,0067141088,0000048165                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/27/2018,12:00:00,REGULAR,0067141112,0000048230                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/27/2018,16:00:00,REGULAR,0067141124,0000048246                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/27/2018,20:00:00,REGULAR,0067141141,0000048256                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/28/2018,00:00:00,REGULAR,0067141155,0000048276                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/28/2018,04:00:00,REGULAR,0067141155,0000048278                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/28/2018,08:00:00,REGULAR,0067141155,0000048292                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/28/2018,12:00:00,REGULAR,0067141180,0000048358                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/28/2018,16:00:00,REGULAR,0067141198,0000048381                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/28/2018,20:00:00,REGULAR,0067141219,0000048404                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/29/2018,00:00:00,REGULAR,0067141241,0000048407                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/29/2018,04:00:00,REGULAR,0067141242,0000048407                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/29/2018,08:00:00,REGULAR,0067141243,0000048425                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/29/2018,12:00:00,REGULAR,0067141275,0000048503                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/29/2018,16:00:00,REGULAR,0067141289,0000048532                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/29/2018,20:00:00,REGULAR,0067141314,0000048550                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/30/2018,00:00:00,REGULAR,0067141326,0000048559                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/30/2018,04:00:00,REGULAR,0067141326,0000048559                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/30/2018,08:00:00,REGULAR,0067141328,0000048575                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/30/2018,08:44:34,REGULAR,0067141341,0000048593                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/30/2018,12:00:00,REGULAR,0067141358,0000048638                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/30/2018,16:00:00,REGULAR,0067141381,0000048668                                               
A016,R081,03-06-01,49 ST,NQRW,BMT,08/30/2018,20:00:00,REGULAR,0067141404,0000048680                                               
